Time,Noise (dB)
2025-07-26 02:24:54.682780,52.0
2025-07-26 02:24:54.882771,51.0
2025-07-26 02:24:55.082763,51.0
2025-07-26 02:24:55.282754,50.0
2025-07-26 02:24:55.482746,51.0
2025-07-26 02:24:55.682737,52.0
2025-07-26 02:24:55.882728,53.0
2025-07-26 02:24:56.082720,52.0
2025-07-26 02:24:56.282711,52.0
2025-07-26 02:24:56.482702,53.0
2025-07-26 02:24:56.682694,53.0
2025-07-26 02:24:56.882685,53.0
2025-07-26 02:24:57.082677,53.0
2025-07-26 02:24:57.282668,52.0
2025-07-26 02:24:57.482659,51.0
2025-07-26 02:24:57.682651,53.0
2025-07-26 02:24:57.882642,50.0
2025-07-26 02:24:58.082633,51.0
2025-07-26 02:24:58.282625,51.0
2025-07-26 02:24:58.482616,50.0
2025-07-26 02:24:58.682608,50.0
2025-07-26 02:24:58.882599,51.0
2025-07-26 02:24:59.082590,49.0
2025-07-26 02:24:59.282582,51.0
2025-07-26 02:24:59.482573,51.0
2025-07-26 02:24:59.682564,50.0
2025-07-26 02:24:59.882556,51.0
2025-07-26 02:25:00.082547,50.0
2025-07-26 02:25:00.282538,51.0
2025-07-26 02:25:00.482530,52.0
2025-07-26 02:25:00.682521,51.0
2025-07-26 02:25:00.882513,51.0
2025-07-26 02:25:01.082504,50.0
2025-07-26 02:25:01.282495,51.0
2025-07-26 02:25:01.482487,52.0
2025-07-26 02:25:01.682478,52.0
2025-07-26 02:25:01.882469,52.0
2025-07-26 02:25:02.082461,50.0
2025-07-26 02:25:02.282452,52.0
2025-07-26 02:25:02.482444,53.0
2025-07-26 02:25:02.682435,53.0
2025-07-26 02:25:02.882426,53.0
2025-07-26 02:25:03.082418,52.0
2025-07-26 02:25:03.282409,52.0
2025-07-26 02:25:03.482400,53.0
2025-07-26 02:25:03.682392,51.0
2025-07-26 02:25:03.882383,51.0
2025-07-26 02:25:04.082374,50.0
2025-07-26 02:25:04.282366,50.0
2025-07-26 02:25:04.482357,49.0
2025-07-26 02:25:04.682349,50.0
2025-07-26 02:25:04.882340,50.0
2025-07-26 02:25:05.082331,50.0
2025-07-26 02:25:05.282323,49.0
2025-07-26 02:25:05.482314,49.0
2025-07-26 02:25:05.682305,51.0
2025-07-26 02:25:05.882297,50.0
2025-07-26 02:25:06.082288,51.0
2025-07-26 02:25:06.282280,50.0
2025-07-26 02:25:06.482271,51.0
2025-07-26 02:25:06.682262,52.0
2025-07-26 02:25:06.882254,51.0
2025-07-26 02:25:07.082245,51.0
2025-07-26 02:25:07.282236,51.0
2025-07-26 02:25:07.482228,50.0
2025-07-26 02:25:07.682219,51.0
2025-07-26 02:25:07.882211,52.0
2025-07-26 02:25:08.082202,51.0
2025-07-26 02:25:08.282193,51.0
2025-07-26 02:25:08.482185,51.0
2025-07-26 02:25:08.682176,51.0
2025-07-26 02:25:08.882167,51.0
2025-07-26 02:25:09.082159,51.0
2025-07-26 02:25:09.282150,51.0
2025-07-26 02:25:09.482141,51.0
2025-07-26 02:25:09.682133,52.0
2025-07-26 02:25:09.882124,52.0
2025-07-26 02:25:10.082116,51.0
2025-07-26 02:25:10.282107,52.0
2025-07-26 02:25:10.482098,52.0
2025-07-26 02:25:10.682090,52.0
2025-07-26 02:25:10.882081,50.0
2025-07-26 02:25:11.082072,49.0
2025-07-26 02:25:11.282064,48.0
2025-07-26 02:25:11.482055,47.0
2025-07-26 02:25:11.682047,47.0
2025-07-26 02:25:11.882038,46.0
2025-07-26 02:25:12.082029,47.0
2025-07-26 02:25:12.282021,46.0
2025-07-26 02:25:12.482012,46.0
2025-07-26 02:25:12.682003,46.0
2025-07-26 02:25:12.881995,45.0
2025-07-26 02:25:13.081986,46.0
2025-07-26 02:25:13.281977,46.0
2025-07-26 02:25:13.481969,47.0
2025-07-26 02:25:13.681960,46.0
2025-07-26 02:25:13.881952,46.0
2025-07-26 02:25:14.081943,47.0
2025-07-26 02:25:14.281934,48.0
2025-07-26 02:25:14.481926,47.0
2025-07-26 02:25:14.681917,48.0
2025-07-26 02:25:14.881908,47.0
2025-07-26 02:25:15.081900,48.0
2025-07-26 02:25:15.281891,46.0
2025-07-26 02:25:15.481883,47.0
2025-07-26 02:25:15.681874,47.0
2025-07-26 02:25:15.881865,46.0
2025-07-26 02:25:16.081857,47.0
2025-07-26 02:25:16.281848,46.0
2025-07-26 02:25:16.481839,45.0
2025-07-26 02:25:16.681831,46.0
2025-07-26 02:25:16.881822,46.0
2025-07-26 02:25:17.081813,45.0
2025-07-26 02:25:17.281805,44.0
2025-07-26 02:25:17.481796,44.0
2025-07-26 02:25:17.681788,45.0
2025-07-26 02:25:17.881779,45.0
2025-07-26 02:25:18.081770,45.0
2025-07-26 02:25:18.281762,45.0
2025-07-26 02:25:18.481753,46.0
2025-07-26 02:25:18.681744,47.0
2025-07-26 02:25:18.881736,45.0
2025-07-26 02:25:19.081727,45.0
2025-07-26 02:25:19.281719,45.0
2025-07-26 02:25:19.481710,46.0
2025-07-26 02:25:19.681701,47.0
2025-07-26 02:25:19.881693,46.0
2025-07-26 02:25:20.081684,47.0
2025-07-26 02:25:20.281675,47.0
2025-07-26 02:25:20.481667,46.0
2025-07-26 02:25:20.681658,46.0
2025-07-26 02:25:20.881650,47.0
2025-07-26 02:25:21.081641,47.0
2025-07-26 02:25:21.281632,47.0
2025-07-26 02:25:21.481624,47.0
2025-07-26 02:25:21.681615,47.0
2025-07-26 02:25:21.881606,48.0
2025-07-26 02:25:22.081598,48.0
2025-07-26 02:25:22.281589,48.0
2025-07-26 02:25:22.481580,47.0
2025-07-26 02:25:22.681572,47.0
2025-07-26 02:25:22.881563,48.0
2025-07-26 02:25:23.081555,48.0
2025-07-26 02:25:23.281546,47.0
2025-07-26 02:25:23.481537,47.0
2025-07-26 02:25:23.681529,48.0
2025-07-26 02:25:23.881520,47.0
2025-07-26 02:25:24.081511,47.0
2025-07-26 02:25:24.281503,47.0
2025-07-26 02:25:24.481494,47.0
2025-07-26 02:25:24.681486,46.0
2025-07-26 02:25:24.881477,46.0
2025-07-26 02:25:25.081468,46.0
2025-07-26 02:25:25.281460,45.0
2025-07-26 02:25:25.481451,45.0
2025-07-26 02:25:25.681442,45.0
2025-07-26 02:25:25.881434,46.0
2025-07-26 02:25:26.081425,45.0
2025-07-26 02:25:26.281416,46.0
2025-07-26 02:25:26.481408,45.0
2025-07-26 02:25:26.681399,47.0
2025-07-26 02:25:26.881391,48.0
2025-07-26 02:25:27.081382,48.0
2025-07-26 02:25:27.281373,47.0
2025-07-26 02:25:27.481365,46.0
2025-07-26 02:25:27.681356,47.0
2025-07-26 02:25:27.881347,45.0
2025-07-26 02:25:28.081339,46.0
2025-07-26 02:25:28.281330,48.0
2025-07-26 02:25:28.481322,47.0
2025-07-26 02:25:28.681313,47.0
2025-07-26 02:25:28.881304,48.0
2025-07-26 02:25:29.081296,47.0
2025-07-26 02:25:29.281287,47.0
2025-07-26 02:25:29.481278,47.0
2025-07-26 02:25:29.681270,48.0
2025-07-26 02:25:29.881261,46.0
2025-07-26 02:25:30.081253,46.0
2025-07-26 02:25:30.281244,47.0
2025-07-26 02:25:30.481235,46.0
2025-07-26 02:25:30.681227,48.0
2025-07-26 02:25:30.881218,48.0
2025-07-26 02:25:31.081209,48.0
2025-07-26 02:25:31.281201,48.0
2025-07-26 02:25:31.481192,48.0
2025-07-26 02:25:31.681183,47.0
2025-07-26 02:25:31.881175,47.0
2025-07-26 02:25:32.081166,47.0
2025-07-26 02:25:32.281158,45.0
2025-07-26 02:25:32.481149,46.0
2025-07-26 02:25:32.681140,46.0
2025-07-26 02:25:32.881132,46.0
2025-07-26 02:25:33.081123,46.0
2025-07-26 02:25:33.281114,45.0
2025-07-26 02:25:33.481106,46.0
2025-07-26 02:25:33.681097,45.0
2025-07-26 02:25:33.881089,46.0
2025-07-26 02:25:34.081080,47.0
2025-07-26 02:25:34.281071,46.0
2025-07-26 02:25:34.481063,46.0
2025-07-26 02:25:34.681054,47.0
2025-07-26 02:25:34.881045,46.0
2025-07-26 02:25:35.081037,47.0
2025-07-26 02:25:35.281028,48.0
2025-07-26 02:25:35.481019,47.0
2025-07-26 02:25:35.681011,47.0
2025-07-26 02:25:35.881002,47.0
2025-07-26 02:25:36.080994,48.0
2025-07-26 02:25:36.280985,46.0
2025-07-26 02:25:36.480976,47.0
2025-07-26 02:25:36.680968,46.0
2025-07-26 02:25:36.880959,46.0
2025-07-26 02:25:37.080950,46.0
2025-07-26 02:25:37.280942,47.0
2025-07-26 02:25:37.480933,48.0
2025-07-26 02:25:37.680925,47.0
2025-07-26 02:25:37.880916,47.0
2025-07-26 02:25:38.080907,46.0
2025-07-26 02:25:38.280899,45.0
2025-07-26 02:25:38.480890,45.0
2025-07-26 02:25:38.680881,44.0
2025-07-26 02:25:38.880873,48.0
2025-07-26 02:25:39.080864,48.0
2025-07-26 02:25:39.280856,47.0
2025-07-26 02:25:39.480847,48.0
2025-07-26 02:25:39.680838,48.0
2025-07-26 02:25:39.880830,46.0
2025-07-26 02:25:40.080821,47.0
2025-07-26 02:25:40.280812,46.0
2025-07-26 02:25:40.480804,45.0
2025-07-26 02:25:40.680795,45.0
2025-07-26 02:25:40.880786,44.0
2025-07-26 02:25:41.080778,45.0
2025-07-26 02:25:41.280769,45.0
2025-07-26 02:25:41.480761,45.0
2025-07-26 02:25:41.680752,46.0
2025-07-26 02:25:41.880743,46.0
2025-07-26 02:25:42.080735,47.0
2025-07-26 02:25:42.280726,47.0
2025-07-26 02:25:42.480717,48.0
2025-07-26 02:25:42.680709,48.0
2025-07-26 02:25:42.880700,47.0
2025-07-26 02:25:43.080692,46.0
2025-07-26 02:25:43.280683,47.0
2025-07-26 02:25:43.480674,47.0
2025-07-26 02:25:43.680666,46.0
2025-07-26 02:25:43.880657,45.0
2025-07-26 02:25:44.080648,46.0
2025-07-26 02:25:44.280640,46.0
2025-07-26 02:25:44.480631,47.0
2025-07-26 02:25:44.680622,47.0
2025-07-26 02:25:44.880614,45.0
2025-07-26 02:25:45.080605,44.0
2025-07-26 02:25:45.280597,45.0
2025-07-26 02:25:45.480588,45.0
2025-07-26 02:25:45.680579,45.0
2025-07-26 02:25:45.880571,45.0
2025-07-26 02:25:46.080562,45.0
2025-07-26 02:25:46.280553,44.0
2025-07-26 02:25:46.480545,45.0
2025-07-26 02:25:46.680536,46.0
2025-07-26 02:25:46.880528,46.0
2025-07-26 02:25:47.080519,45.0
2025-07-26 02:25:47.280510,46.0
2025-07-26 02:25:47.480502,45.0
2025-07-26 02:25:47.680493,45.0
2025-07-26 02:25:47.880484,46.0
2025-07-26 02:25:48.080476,45.0
2025-07-26 02:25:48.280467,46.0
2025-07-26 02:25:48.480458,47.0
2025-07-26 02:25:48.680450,48.0
2025-07-26 02:25:48.880441,48.0
2025-07-26 02:25:49.080433,47.0
2025-07-26 02:25:49.280424,46.0
2025-07-26 02:25:49.480415,45.0
2025-07-26 02:25:49.680407,47.0
2025-07-26 02:25:49.880398,45.0
2025-07-26 02:25:50.080389,47.0
2025-07-26 02:25:50.280381,47.0
2025-07-26 02:25:50.480372,47.0
2025-07-26 02:25:50.680364,47.0
2025-07-26 02:25:50.880355,47.0
2025-07-26 02:25:51.080346,48.0
2025-07-26 02:25:51.280338,47.0
2025-07-26 02:25:51.480329,48.0
2025-07-26 02:25:51.680320,46.0
2025-07-26 02:25:51.880312,46.0
2025-07-26 02:25:52.080303,46.0
2025-07-26 02:25:52.280295,46.0
2025-07-26 02:25:52.480286,47.0
2025-07-26 02:25:52.680277,47.0
2025-07-26 02:25:52.880269,47.0
2025-07-26 02:25:53.080260,47.0
2025-07-26 02:25:53.280251,47.0
2025-07-26 02:25:53.480243,46.0
2025-07-26 02:25:53.680234,48.0
2025-07-26 02:25:53.880225,47.0
2025-07-26 02:25:54.080217,47.0
2025-07-26 02:25:54.280208,46.0
2025-07-26 02:25:54.480200,46.0
2025-07-26 02:25:54.680191,47.0
2025-07-26 02:25:54.880182,48.0
2025-07-26 02:25:55.080174,49.0
2025-07-26 02:25:55.280165,48.0
2025-07-26 02:25:55.480156,48.0
2025-07-26 02:25:55.680148,48.0
2025-07-26 02:25:55.880139,47.0
2025-07-26 02:25:56.080131,48.0
2025-07-26 02:25:56.280122,46.0
2025-07-26 02:25:56.480113,46.0
2025-07-26 02:25:56.680105,45.0
2025-07-26 02:25:56.880096,44.0
2025-07-26 02:25:57.080087,45.0
2025-07-26 02:25:57.280079,46.0
2025-07-26 02:25:57.480070,46.0
2025-07-26 02:25:57.680061,47.0
2025-07-26 02:25:57.880053,47.0
2025-07-26 02:25:58.080044,46.0
2025-07-26 02:25:58.280036,45.0
2025-07-26 02:25:58.480027,46.0
2025-07-26 02:25:58.680018,46.0
2025-07-26 02:25:58.880010,46.0
2025-07-26 02:25:59.080001,46.0
2025-07-26 02:25:59.279992,46.0
2025-07-26 02:25:59.479984,46.0
2025-07-26 02:25:59.679975,46.0
2025-07-26 02:25:59.879967,47.0
2025-07-26 02:26:00.079958,46.0
2025-07-26 02:26:00.279949,46.0
2025-07-26 02:26:00.479941,46.0
2025-07-26 02:26:00.679932,45.0
2025-07-26 02:26:00.879923,46.0
2025-07-26 02:26:01.079915,47.0
2025-07-26 02:26:01.279906,47.0
2025-07-26 02:26:01.479898,46.0
2025-07-26 02:26:01.679889,47.0
2025-07-26 02:26:01.879880,48.0
2025-07-26 02:26:02.079872,46.0
2025-07-26 02:26:02.279863,47.0
2025-07-26 02:26:02.479854,46.0
2025-07-26 02:26:02.679846,47.0
2025-07-26 02:26:02.879837,45.0
2025-07-26 02:26:03.079828,44.0
2025-07-26 02:26:03.279820,45.0
2025-07-26 02:26:03.479811,45.0
2025-07-26 02:26:03.679803,45.0
2025-07-26 02:26:03.879794,45.0
2025-07-26 02:26:04.079785,46.0
2025-07-26 02:26:04.279777,45.0
2025-07-26 02:26:04.479768,45.0
2025-07-26 02:26:04.679759,47.0
2025-07-26 02:26:04.879751,46.0
2025-07-26 02:26:05.079742,46.0
2025-07-26 02:26:05.279734,45.0
2025-07-26 02:26:05.479725,45.0
2025-07-26 02:26:05.679716,45.0
2025-07-26 02:26:05.879708,45.0
2025-07-26 02:26:06.079699,45.0
2025-07-26 02:26:06.279690,46.0
2025-07-26 02:26:06.479682,48.0
2025-07-26 02:26:06.679673,48.0
2025-07-26 02:26:06.879664,47.0
2025-07-26 02:26:07.079656,46.0
2025-07-26 02:26:07.279647,46.0
2025-07-26 02:26:07.479639,46.0
2025-07-26 02:26:07.679630,46.0
2025-07-26 02:26:07.879621,46.0
2025-07-26 02:26:08.079613,46.0
2025-07-26 02:26:08.279604,45.0
2025-07-26 02:26:08.479595,45.0
2025-07-26 02:26:08.679587,47.0
2025-07-26 02:26:08.879578,46.0
2025-07-26 02:26:09.079570,48.0
2025-07-26 02:26:09.279561,47.0
2025-07-26 02:26:09.479552,48.0
2025-07-26 02:26:09.679544,47.0
2025-07-26 02:26:09.879535,47.0
2025-07-26 02:26:10.079526,47.0
2025-07-26 02:26:10.279518,46.0
2025-07-26 02:26:10.479509,46.0
2025-07-26 02:26:10.679501,47.0
2025-07-26 02:26:10.879492,48.0
2025-07-26 02:26:11.079483,48.0
2025-07-26 02:26:11.279475,47.0
2025-07-26 02:26:11.479466,48.0
2025-07-26 02:26:11.679457,46.0
2025-07-26 02:26:11.879449,46.0
2025-07-26 02:26:12.079440,47.0
2025-07-26 02:26:12.279431,47.0
2025-07-26 02:26:12.479423,47.0
2025-07-26 02:26:12.679414,47.0
2025-07-26 02:26:12.879406,48.0
2025-07-26 02:26:13.079397,46.0
2025-07-26 02:26:13.279388,47.0
2025-07-26 02:26:13.479380,48.0
2025-07-26 02:26:13.679371,47.0
2025-07-26 02:26:13.879362,47.0
2025-07-26 02:26:14.079354,47.0
2025-07-26 02:26:14.279345,48.0
2025-07-26 02:26:14.479337,48.0
2025-07-26 02:26:14.679328,46.0
2025-07-26 02:26:14.879319,45.0
2025-07-26 02:26:15.079311,45.0
2025-07-26 02:26:15.279302,46.0
2025-07-26 02:26:15.479293,46.0
2025-07-26 02:26:15.679285,46.0
2025-07-26 02:26:15.879276,45.0
2025-07-26 02:26:16.079267,47.0
2025-07-26 02:26:16.279259,46.0
2025-07-26 02:26:16.479250,45.0
2025-07-26 02:26:16.679242,45.0
2025-07-26 02:26:16.879233,46.0
2025-07-26 02:26:17.079224,45.0
2025-07-26 02:26:17.279216,46.0
2025-07-26 02:26:17.479207,47.0
2025-07-26 02:26:17.679198,46.0
2025-07-26 02:26:17.879190,45.0
2025-07-26 02:26:18.079181,45.0
2025-07-26 02:26:18.279173,45.0
2025-07-26 02:26:18.479164,45.0
2025-07-26 02:26:18.679155,45.0
2025-07-26 02:26:18.879147,45.0
2025-07-26 02:26:19.079138,45.0
2025-07-26 02:26:19.279129,46.0
2025-07-26 02:26:19.479121,47.0
2025-07-26 02:26:19.679112,48.0
2025-07-26 02:26:19.879104,48.0
2025-07-26 02:26:20.079095,49.0
2025-07-26 02:26:20.279086,48.0
2025-07-26 02:26:20.479078,49.0
2025-07-26 02:26:20.679069,49.0
2025-07-26 02:26:20.879060,48.0
2025-07-26 02:26:21.079052,49.0
2025-07-26 02:26:21.279043,49.0
2025-07-26 02:26:21.479034,48.0
2025-07-26 02:26:21.679026,48.0
2025-07-26 02:26:21.879017,48.0
2025-07-26 02:26:22.079009,47.0
2025-07-26 02:26:22.279000,47.0
2025-07-26 02:26:22.478991,47.0
2025-07-26 02:26:22.678983,48.0
2025-07-26 02:26:22.878974,47.0
2025-07-26 02:26:23.078965,46.0
2025-07-26 02:26:23.278957,47.0
2025-07-26 02:26:23.478948,46.0
2025-07-26 02:26:23.678940,48.0
2025-07-26 02:26:23.878931,46.0
2025-07-26 02:26:24.078922,47.0
2025-07-26 02:26:24.278914,47.0
2025-07-26 02:26:24.478905,47.0
2025-07-26 02:26:24.678896,46.0
2025-07-26 02:26:24.878888,47.0
2025-07-26 02:26:25.078879,46.0
2025-07-26 02:26:25.278870,47.0
2025-07-26 02:26:25.478862,46.0
2025-07-26 02:26:25.678853,45.0
2025-07-26 02:26:25.878845,45.0
2025-07-26 02:26:26.078836,44.0
2025-07-26 02:26:26.278827,44.0
2025-07-26 02:26:26.478819,44.0
2025-07-26 02:26:26.678810,45.0
2025-07-26 02:26:26.878801,45.0
2025-07-26 02:26:27.078793,46.0
2025-07-26 02:26:27.278784,46.0
2025-07-26 02:26:27.478776,45.0
2025-07-26 02:26:27.678767,45.0
2025-07-26 02:26:27.878758,45.0
2025-07-26 02:26:28.078750,45.0
2025-07-26 02:26:28.278741,46.0
2025-07-26 02:26:28.478732,47.0
2025-07-26 02:26:28.678724,46.0
2025-07-26 02:26:28.878715,47.0
2025-07-26 02:26:29.078706,46.0
2025-07-26 02:26:29.278698,48.0
2025-07-26 02:26:29.478689,47.0
2025-07-26 02:26:29.678681,47.0
2025-07-26 02:26:29.878672,47.0
2025-07-26 02:26:30.078663,48.0
2025-07-26 02:26:30.278655,46.0
2025-07-26 02:26:30.478646,47.0
2025-07-26 02:26:30.678637,46.0
2025-07-26 02:26:30.878629,46.0
2025-07-26 02:26:31.078620,48.0
2025-07-26 02:26:31.278612,48.0
2025-07-26 02:26:31.478603,49.0
2025-07-26 02:26:31.678594,50.0
2025-07-26 02:26:31.878586,50.0
2025-07-26 02:26:32.078577,50.0
2025-07-26 02:26:32.278568,49.0
2025-07-26 02:26:32.478560,49.0
2025-07-26 02:26:32.678551,48.0
2025-07-26 02:26:32.878543,48.0
2025-07-26 02:26:33.078534,48.0
2025-07-26 02:26:33.278525,47.0
2025-07-26 02:26:33.478517,48.0
2025-07-26 02:26:33.678508,47.0
2025-07-26 02:26:33.878499,46.0
2025-07-26 02:26:34.078491,45.0
2025-07-26 02:26:34.278482,46.0
2025-07-26 02:26:34.478473,45.0
2025-07-26 02:26:34.678465,46.0
2025-07-26 02:26:34.878456,46.0
2025-07-26 02:26:35.078448,45.0
2025-07-26 02:26:35.278439,46.0
2025-07-26 02:26:35.478430,47.0
2025-07-26 02:26:35.678422,48.0
2025-07-26 02:26:35.878413,48.0
2025-07-26 02:26:36.078404,48.0
2025-07-26 02:26:36.278396,49.0
2025-07-26 02:26:36.478387,48.0
2025-07-26 02:26:36.678379,49.0
2025-07-26 02:26:36.878370,47.0
2025-07-26 02:26:37.078361,46.0
2025-07-26 02:26:37.278353,46.0
2025-07-26 02:26:37.478344,46.0
2025-07-26 02:26:37.678335,47.0
2025-07-26 02:26:37.878327,46.0
2025-07-26 02:26:38.078318,45.0
2025-07-26 02:26:38.278309,45.0
2025-07-26 02:26:38.478301,44.0
2025-07-26 02:26:38.678292,44.0
2025-07-26 02:26:38.878284,44.0
2025-07-26 02:26:39.078275,46.0
2025-07-26 02:26:39.278266,45.0
2025-07-26 02:26:39.478258,47.0
2025-07-26 02:26:39.678249,48.0
2025-07-26 02:26:39.878240,48.0
2025-07-26 02:26:40.078232,47.0
2025-07-26 02:26:40.278223,49.0
2025-07-26 02:26:40.478215,48.0
2025-07-26 02:26:40.678206,48.0
2025-07-26 02:26:40.878197,50.0
2025-07-26 02:26:41.078189,49.0
2025-07-26 02:26:41.278180,49.0
2025-07-26 02:26:41.478171,49.0
2025-07-26 02:26:41.678163,49.0
2025-07-26 02:26:41.878154,48.0
2025-07-26 02:26:42.078146,50.0
2025-07-26 02:26:42.278137,49.0
2025-07-26 02:26:42.478128,49.0
2025-07-26 02:26:42.678120,49.0
2025-07-26 02:26:42.878111,49.0
2025-07-26 02:26:43.078102,49.0
2025-07-26 02:26:43.278094,49.0
2025-07-26 02:26:43.478085,49.0
2025-07-26 02:26:43.678076,48.0
2025-07-26 02:26:43.878068,48.0
2025-07-26 02:26:44.078059,48.0
2025-07-26 02:26:44.278051,49.0
2025-07-26 02:26:44.478042,49.0
2025-07-26 02:26:44.678033,48.0
2025-07-26 02:26:44.878025,47.0
2025-07-26 02:26:45.078016,46.0
2025-07-26 02:26:45.278007,46.0
2025-07-26 02:26:45.477999,47.0
2025-07-26 02:26:45.677990,46.0
2025-07-26 02:26:45.877982,46.0
2025-07-26 02:26:46.077973,45.0
2025-07-26 02:26:46.277964,45.0
2025-07-26 02:26:46.477956,45.0
2025-07-26 02:26:46.677947,46.0
2025-07-26 02:26:46.877938,45.0
2025-07-26 02:26:47.077930,46.0
2025-07-26 02:26:47.277921,46.0
2025-07-26 02:26:47.477912,47.0
2025-07-26 02:26:47.677904,46.0
2025-07-26 02:26:47.877895,46.0
2025-07-26 02:26:48.077887,47.0
2025-07-26 02:26:48.277878,46.0
2025-07-26 02:26:48.477869,47.0
2025-07-26 02:26:48.677861,47.0
2025-07-26 02:26:48.877852,47.0
2025-07-26 02:26:49.077843,48.0
2025-07-26 02:26:49.277835,48.0
2025-07-26 02:26:49.477826,48.0
2025-07-26 02:26:49.677818,47.0
2025-07-26 02:26:49.877809,46.0
2025-07-26 02:26:50.077800,47.0
2025-07-26 02:26:50.277792,46.0
2025-07-26 02:26:50.477783,47.0
2025-07-26 02:26:50.677774,45.0
2025-07-26 02:26:50.877766,46.0
2025-07-26 02:26:51.077757,47.0
2025-07-26 02:26:51.277749,47.0
2025-07-26 02:26:51.477740,46.0
2025-07-26 02:26:51.677731,45.0
2025-07-26 02:26:51.877723,46.0
2025-07-26 02:26:52.077714,47.0
2025-07-26 02:26:52.277705,47.0
2025-07-26 02:26:52.477697,48.0
2025-07-26 02:26:52.677688,49.0
2025-07-26 02:26:52.877679,48.0
2025-07-26 02:26:53.077671,48.0
2025-07-26 02:26:53.277662,49.0
2025-07-26 02:26:53.477654,49.0
2025-07-26 02:26:53.677645,49.0
2025-07-26 02:26:53.877636,50.0
2025-07-26 02:26:54.077628,49.0
2025-07-26 02:26:54.277619,49.0
2025-07-26 02:26:54.477610,49.0
2025-07-26 02:26:54.677602,50.0
2025-07-26 02:26:54.877593,51.0
2025-07-26 02:26:55.077585,51.0
2025-07-26 02:26:55.277576,51.0
2025-07-26 02:26:55.477567,51.0
2025-07-26 02:26:55.677559,50.0
2025-07-26 02:26:55.877550,50.0
2025-07-26 02:26:56.077541,50.0
2025-07-26 02:26:56.277533,49.0
2025-07-26 02:26:56.477524,49.0
2025-07-26 02:26:56.677515,48.0
2025-07-26 02:26:56.877507,49.0
2025-07-26 02:26:57.077498,47.0
2025-07-26 02:26:57.277490,48.0
2025-07-26 02:26:57.477481,48.0
2025-07-26 02:26:57.677472,47.0
2025-07-26 02:26:57.877464,48.0
2025-07-26 02:26:58.077455,47.0
2025-07-26 02:26:58.277446,48.0
2025-07-26 02:26:58.477438,46.0
2025-07-26 02:26:58.677429,46.0
2025-07-26 02:26:58.877421,46.0
2025-07-26 02:26:59.077412,47.0
2025-07-26 02:26:59.277403,47.0
2025-07-26 02:26:59.477395,46.0
2025-07-26 02:26:59.677386,48.0
2025-07-26 02:26:59.877377,48.0
2025-07-26 02:27:00.077369,48.0
2025-07-26 02:27:00.277360,49.0
2025-07-26 02:27:00.477351,49.0
2025-07-26 02:27:00.677343,49.0
2025-07-26 02:27:00.877334,49.0
2025-07-26 02:27:01.077326,49.0
2025-07-26 02:27:01.277317,49.0
2025-07-26 02:27:01.477308,48.0
2025-07-26 02:27:01.677300,49.0
2025-07-26 02:27:01.877291,49.0
2025-07-26 02:27:02.077282,49.0
2025-07-26 02:27:02.277274,49.0
2025-07-26 02:27:02.477265,49.0
2025-07-26 02:27:02.677257,49.0
2025-07-26 02:27:02.877248,49.0
2025-07-26 02:27:03.077239,48.0
2025-07-26 02:27:03.277231,49.0
2025-07-26 02:27:03.477222,49.0
2025-07-26 02:27:03.677213,48.0
2025-07-26 02:27:03.877205,49.0
2025-07-26 02:27:04.077196,49.0
2025-07-26 02:27:04.277188,48.0
2025-07-26 02:27:04.477179,47.0
2025-07-26 02:27:04.677170,45.0
2025-07-26 02:27:04.877162,45.0
2025-07-26 02:27:05.077153,46.0
2025-07-26 02:27:05.277144,46.0
2025-07-26 02:27:05.477136,47.0
2025-07-26 02:27:05.677127,47.0
2025-07-26 02:27:05.877118,47.0
2025-07-26 02:27:06.077110,47.0
2025-07-26 02:27:06.277101,48.0
2025-07-26 02:27:06.477093,49.0
2025-07-26 02:27:06.677084,48.0
2025-07-26 02:27:06.877075,49.0
2025-07-26 02:27:07.077067,50.0
2025-07-26 02:27:07.277058,49.0
2025-07-26 02:27:07.477049,49.0
2025-07-26 02:27:07.677041,49.0
2025-07-26 02:27:07.877032,50.0
2025-07-26 02:27:08.077024,50.0
2025-07-26 02:27:08.277015,50.0
2025-07-26 02:27:08.477006,50.0
2025-07-26 02:27:08.676998,50.0
2025-07-26 02:27:08.876989,50.0
2025-07-26 02:27:09.076980,49.0
2025-07-26 02:27:09.276972,50.0
2025-07-26 02:27:09.476963,50.0
2025-07-26 02:27:09.676954,49.0
2025-07-26 02:27:09.876946,48.0
2025-07-26 02:27:10.076937,47.0
2025-07-26 02:27:10.276929,47.0
2025-07-26 02:27:10.476920,47.0
2025-07-26 02:27:10.676911,48.0
2025-07-26 02:27:10.876903,49.0
2025-07-26 02:27:11.076894,48.0
2025-07-26 02:27:11.276885,47.0
2025-07-26 02:27:11.476877,48.0
2025-07-26 02:27:11.676868,45.0
2025-07-26 02:27:11.876860,45.0
2025-07-26 02:27:12.076851,45.0
2025-07-26 02:27:12.276842,45.0
2025-07-26 02:27:12.476834,45.0
2025-07-26 02:27:12.676825,47.0
2025-07-26 02:27:12.876816,46.0
2025-07-26 02:27:13.076808,47.0
2025-07-26 02:27:13.276799,46.0
2025-07-26 02:27:13.476791,47.0
2025-07-26 02:27:13.676782,47.0
2025-07-26 02:27:13.876773,45.0
2025-07-26 02:27:14.076765,45.0
2025-07-26 02:27:14.276756,46.0
