Time,Noise (dB)
2025-07-26 05:33:44.072000,44.0
2025-07-26 05:33:44.272000,46.0
2025-07-26 05:33:44.472000,45.0
2025-07-26 05:33:44.672000,45.0
2025-07-26 05:33:44.872000,43.0
2025-07-26 05:33:45.072000,44.0
2025-07-26 05:33:45.272000,44.0
2025-07-26 05:33:45.472000,44.0
2025-07-26 05:33:45.672000,45.0
2025-07-26 05:33:45.872000,44.0
2025-07-26 05:33:46.072000,44.0
2025-07-26 05:33:46.272000,44.0
2025-07-26 05:33:46.472000,46.0
2025-07-26 05:33:46.672000,45.0
2025-07-26 05:33:46.872000,46.0
2025-07-26 05:33:47.072000,44.0
2025-07-26 05:33:47.272000,45.0
2025-07-26 05:33:47.472000,45.0
2025-07-26 05:33:47.672000,45.0
2025-07-26 05:33:47.872000,44.0
2025-07-26 05:33:48.072000,46.0
2025-07-26 05:33:48.272000,45.0
2025-07-26 05:33:48.472000,44.0
2025-07-26 05:33:48.672000,45.0
2025-07-26 05:33:48.872000,44.0
2025-07-26 05:33:49.072000,44.0
2025-07-26 05:33:49.272000,45.0
2025-07-26 05:33:49.472000,45.0
2025-07-26 05:33:49.672000,43.0
2025-07-26 05:33:49.872000,43.0
2025-07-26 05:33:50.072000,44.0
2025-07-26 05:33:50.272000,45.0
2025-07-26 05:33:50.472000,45.0
2025-07-26 05:33:50.672000,46.0
2025-07-26 05:33:50.872000,46.0
2025-07-26 05:33:51.072000,45.0
2025-07-26 05:33:51.272000,45.0
2025-07-26 05:33:51.472000,43.0
2025-07-26 05:33:51.672000,45.0
2025-07-26 05:33:51.872000,45.0
2025-07-26 05:33:52.072000,46.0
2025-07-26 05:33:52.272000,46.0
2025-07-26 05:33:52.472000,45.0
2025-07-26 05:33:52.672000,47.0
2025-07-26 05:33:52.872000,47.0
2025-07-26 05:33:53.072000,46.0
2025-07-26 05:33:53.272000,46.0
2025-07-26 05:33:53.472000,46.0
2025-07-26 05:33:53.672000,46.0
2025-07-26 05:33:53.872000,46.0
2025-07-26 05:33:54.072000,47.0
2025-07-26 05:33:54.272000,46.0
2025-07-26 05:33:54.472000,46.0
2025-07-26 05:33:54.672000,45.0
2025-07-26 05:33:54.872000,45.0
2025-07-26 05:33:55.072000,45.0
2025-07-26 05:33:55.272000,46.0
2025-07-26 05:33:55.472000,45.0
2025-07-26 05:33:55.672000,44.0
2025-07-26 05:33:55.872000,44.0
2025-07-26 05:33:56.072000,43.0
2025-07-26 05:33:56.272000,44.0
2025-07-26 05:33:56.472000,44.0
2025-07-26 05:33:56.672000,44.0
2025-07-26 05:33:56.872000,43.0
2025-07-26 05:33:57.072000,44.0
2025-07-26 05:33:57.272000,44.0
2025-07-26 05:33:57.472000,45.0
2025-07-26 05:33:57.672000,44.0
2025-07-26 05:33:57.872000,45.0
2025-07-26 05:33:58.072000,42.0
2025-07-26 05:33:58.272000,43.0
2025-07-26 05:33:58.472000,45.0
2025-07-26 05:33:58.672000,45.0
2025-07-26 05:33:58.872000,44.0
2025-07-26 05:33:59.072000,45.0
2025-07-26 05:33:59.272000,45.0
2025-07-26 05:33:59.472000,44.0
2025-07-26 05:33:59.672000,44.0
2025-07-26 05:33:59.872000,44.0
2025-07-26 05:34:00.072000,45.0
2025-07-26 05:34:00.272000,45.0
2025-07-26 05:34:00.472000,44.0
2025-07-26 05:34:00.672000,44.0
2025-07-26 05:34:00.872000,44.0
2025-07-26 05:34:01.072000,44.0
2025-07-26 05:34:01.272000,46.0
2025-07-26 05:34:01.472000,45.0
2025-07-26 05:34:01.672000,44.0
2025-07-26 05:34:01.872000,46.0
2025-07-26 05:34:02.072000,45.0
2025-07-26 05:34:02.272000,45.0
2025-07-26 05:34:02.472000,45.0
2025-07-26 05:34:02.672000,45.0
2025-07-26 05:34:02.872000,45.0
2025-07-26 05:34:03.072000,44.0
2025-07-26 05:34:03.272000,46.0
2025-07-26 05:34:03.472000,45.0
2025-07-26 05:34:03.672000,46.0
2025-07-26 05:34:03.872000,45.0
2025-07-26 05:34:04.072000,47.0
2025-07-26 05:34:04.272000,46.0
2025-07-26 05:34:04.472000,46.0
2025-07-26 05:34:04.672000,46.0
2025-07-26 05:34:04.872000,45.0
2025-07-26 05:34:05.072000,45.0
2025-07-26 05:34:05.272000,44.0
2025-07-26 05:34:05.472000,45.0
2025-07-26 05:34:05.672000,45.0
2025-07-26 05:34:05.872000,45.0
2025-07-26 05:34:06.072000,45.0
2025-07-26 05:34:06.272000,45.0
2025-07-26 05:34:06.472000,46.0
2025-07-26 05:34:06.672000,47.0
2025-07-26 05:34:06.872000,46.0
2025-07-26 05:34:07.072000,47.0
2025-07-26 05:34:07.272000,46.0
2025-07-26 05:34:07.472000,46.0
2025-07-26 05:34:07.672000,48.0
2025-07-26 05:34:07.872000,46.0
2025-07-26 05:34:08.072000,45.0
2025-07-26 05:34:08.272000,44.0
2025-07-26 05:34:08.472000,44.0
2025-07-26 05:34:08.672000,43.0
2025-07-26 05:34:08.872000,44.0
2025-07-26 05:34:09.072000,44.0
2025-07-26 05:34:09.272000,45.0
2025-07-26 05:34:09.472000,45.0
2025-07-26 05:34:09.672000,46.0
2025-07-26 05:34:09.872000,45.0
2025-07-26 05:34:10.072000,46.0
2025-07-26 05:34:10.272000,45.0
2025-07-26 05:34:10.472000,46.0
2025-07-26 05:34:10.672000,44.0
2025-07-26 05:34:10.872000,45.0
2025-07-26 05:34:11.072000,46.0
2025-07-26 05:34:11.272000,45.0
2025-07-26 05:34:11.472000,46.0
2025-07-26 05:34:11.672000,45.0
2025-07-26 05:34:11.872000,44.0
2025-07-26 05:34:12.072000,42.0
2025-07-26 05:34:12.272000,43.0
2025-07-26 05:34:12.472000,44.0
2025-07-26 05:34:12.672000,44.0
2025-07-26 05:34:12.872000,44.0
2025-07-26 05:34:13.072000,45.0
2025-07-26 05:34:13.272000,44.0
2025-07-26 05:34:13.472000,45.0
2025-07-26 05:34:13.672000,44.0
2025-07-26 05:34:13.872000,45.0
2025-07-26 05:34:14.072000,45.0
2025-07-26 05:34:14.272000,44.0
2025-07-26 05:34:14.472000,44.0
2025-07-26 05:34:14.672000,45.0
2025-07-26 05:34:14.872000,45.0
2025-07-26 05:34:15.072000,44.0
2025-07-26 05:34:15.272000,46.0
2025-07-26 05:34:15.472000,44.0
2025-07-26 05:34:15.672000,44.0
2025-07-26 05:34:15.872000,44.0
2025-07-26 05:34:16.072000,45.0
2025-07-26 05:34:16.272000,44.0
2025-07-26 05:34:16.472000,44.0
2025-07-26 05:34:16.672000,44.0
2025-07-26 05:34:16.872000,45.0
2025-07-26 05:34:17.072000,44.0
2025-07-26 05:34:17.272000,44.0
2025-07-26 05:34:17.472000,45.0
2025-07-26 05:34:17.672000,44.0
2025-07-26 05:34:17.872000,44.0
2025-07-26 05:34:18.072000,45.0
2025-07-26 05:34:18.272000,45.0
2025-07-26 05:34:18.472000,44.0
2025-07-26 05:34:18.672000,44.0
2025-07-26 05:34:18.872000,44.0
2025-07-26 05:34:19.072000,45.0
2025-07-26 05:34:19.272000,44.0
2025-07-26 05:34:19.472000,44.0
2025-07-26 05:34:19.672000,44.0
2025-07-26 05:34:19.872000,45.0
2025-07-26 05:34:20.072000,45.0
2025-07-26 05:34:20.272000,45.0
2025-07-26 05:34:20.472000,47.0
2025-07-26 05:34:20.672000,46.0
2025-07-26 05:34:20.872000,44.0
2025-07-26 05:34:21.072000,44.0
2025-07-26 05:34:21.272000,44.0
2025-07-26 05:34:21.472000,43.0
2025-07-26 05:34:21.672000,44.0
2025-07-26 05:34:21.872000,44.0
2025-07-26 05:34:22.072000,45.0
2025-07-26 05:34:22.272000,45.0
2025-07-26 05:34:22.472000,46.0
2025-07-26 05:34:22.672000,45.0
2025-07-26 05:34:22.872000,44.0
2025-07-26 05:34:23.072000,44.0
2025-07-26 05:34:23.272000,46.0
2025-07-26 05:34:23.472000,44.0
2025-07-26 05:34:23.672000,45.0
2025-07-26 05:34:23.872000,44.0
2025-07-26 05:34:24.072000,45.0
2025-07-26 05:34:24.272000,44.0
2025-07-26 05:34:24.472000,45.0
2025-07-26 05:34:24.672000,43.0
2025-07-26 05:34:24.872000,44.0
2025-07-26 05:34:25.072000,44.0
2025-07-26 05:34:25.272000,44.0
2025-07-26 05:34:25.472000,44.0
2025-07-26 05:34:25.672000,44.0
2025-07-26 05:34:25.872000,43.0
2025-07-26 05:34:26.072000,44.0
2025-07-26 05:34:26.272000,43.0
2025-07-26 05:34:26.472000,44.0
2025-07-26 05:34:26.672000,44.0
2025-07-26 05:34:26.872000,44.0
2025-07-26 05:34:27.072000,43.0
2025-07-26 05:34:27.272000,43.0
2025-07-26 05:34:27.472000,44.0
2025-07-26 05:34:27.672000,45.0
2025-07-26 05:34:27.872000,44.0
2025-07-26 05:34:28.072000,44.0
2025-07-26 05:34:28.272000,43.0
2025-07-26 05:34:28.472000,43.0
2025-07-26 05:34:28.672000,43.0
2025-07-26 05:34:28.872000,44.0
2025-07-26 05:34:29.072000,44.0
2025-07-26 05:34:29.272000,44.0
2025-07-26 05:34:29.472000,44.0
2025-07-26 05:34:29.672000,43.0
2025-07-26 05:34:29.872000,44.0
2025-07-26 05:34:30.072000,43.0
2025-07-26 05:34:30.272000,44.0
2025-07-26 05:34:30.472000,43.0
2025-07-26 05:34:30.672000,44.0
2025-07-26 05:34:30.872000,43.0
2025-07-26 05:34:31.072000,44.0
2025-07-26 05:34:31.272000,44.0
2025-07-26 05:34:31.472000,43.0
2025-07-26 05:34:31.672000,43.0
2025-07-26 05:34:31.872000,44.0
2025-07-26 05:34:32.072000,43.0
2025-07-26 05:34:32.272000,44.0
2025-07-26 05:34:32.472000,44.0
2025-07-26 05:34:32.672000,44.0
2025-07-26 05:34:32.872000,44.0
2025-07-26 05:34:33.072000,44.0
2025-07-26 05:34:33.272000,44.0
2025-07-26 05:34:33.472000,45.0
2025-07-26 05:34:33.672000,45.0
2025-07-26 05:34:33.872000,43.0
2025-07-26 05:34:34.072000,43.0
2025-07-26 05:34:34.272000,43.0
2025-07-26 05:34:34.472000,45.0
2025-07-26 05:34:34.672000,44.0
2025-07-26 05:34:34.872000,45.0
2025-07-26 05:34:35.072000,44.0
2025-07-26 05:34:35.272000,45.0
2025-07-26 05:34:35.472000,44.0
2025-07-26 05:34:35.672000,44.0
2025-07-26 05:34:35.872000,44.0
2025-07-26 05:34:36.072000,43.0
2025-07-26 05:34:36.272000,44.0
2025-07-26 05:34:36.472000,43.0
2025-07-26 05:34:36.672000,43.0
2025-07-26 05:34:36.872000,42.0
2025-07-26 05:34:37.072000,45.0
2025-07-26 05:34:37.272000,44.0
2025-07-26 05:34:37.472000,44.0
2025-07-26 05:34:37.672000,44.0
2025-07-26 05:34:37.872000,44.0
2025-07-26 05:34:38.072000,43.0
2025-07-26 05:34:38.272000,44.0
2025-07-26 05:34:38.472000,44.0
2025-07-26 05:34:38.672000,43.0
2025-07-26 05:34:38.872000,44.0
2025-07-26 05:34:39.072000,44.0
2025-07-26 05:34:39.272000,44.0
2025-07-26 05:34:39.472000,44.0
2025-07-26 05:34:39.672000,45.0
2025-07-26 05:34:39.872000,44.0
2025-07-26 05:34:40.072000,44.0
2025-07-26 05:34:40.272000,45.0
2025-07-26 05:34:40.472000,43.0
2025-07-26 05:34:40.672000,44.0
2025-07-26 05:34:40.872000,43.0
2025-07-26 05:34:41.072000,44.0
2025-07-26 05:34:41.272000,44.0
2025-07-26 05:34:41.472000,44.0
2025-07-26 05:34:41.672000,44.0
2025-07-26 05:34:41.872000,44.0
2025-07-26 05:34:42.072000,45.0
2025-07-26 05:34:42.272000,44.0
2025-07-26 05:34:42.472000,44.0
2025-07-26 05:34:42.672000,45.0
2025-07-26 05:34:42.872000,46.0
2025-07-26 05:34:43.072000,45.0
2025-07-26 05:34:43.272000,47.0
2025-07-26 05:34:43.472000,47.0
2025-07-26 05:34:43.672000,45.0
2025-07-26 05:34:43.872000,44.0
2025-07-26 05:34:44.072000,44.0
2025-07-26 05:34:44.272000,44.0
2025-07-26 05:34:44.472000,43.0
2025-07-26 05:34:44.672000,43.0
2025-07-26 05:34:44.872000,45.0
2025-07-26 05:34:45.072000,45.0
2025-07-26 05:34:45.272000,44.0
2025-07-26 05:34:45.472000,44.0
2025-07-26 05:34:45.672000,45.0
2025-07-26 05:34:45.872000,44.0
2025-07-26 05:34:46.072000,44.0
2025-07-26 05:34:46.272000,44.0
2025-07-26 05:34:46.472000,44.0
2025-07-26 05:34:46.672000,44.0
2025-07-26 05:34:46.872000,44.0
2025-07-26 05:34:47.072000,44.0
2025-07-26 05:34:47.272000,43.0
2025-07-26 05:34:47.472000,44.0
2025-07-26 05:34:47.672000,44.0
2025-07-26 05:34:47.872000,45.0
2025-07-26 05:34:48.072000,44.0
2025-07-26 05:34:48.272000,45.0
2025-07-26 05:34:48.472000,45.0
2025-07-26 05:34:48.672000,45.0
2025-07-26 05:34:48.872000,44.0
2025-07-26 05:34:49.072000,44.0
2025-07-26 05:34:49.272000,44.0
2025-07-26 05:34:49.472000,44.0
2025-07-26 05:34:49.672000,44.0
2025-07-26 05:34:49.872000,44.0
2025-07-26 05:34:50.072000,43.0
2025-07-26 05:34:50.272000,43.0
2025-07-26 05:34:50.472000,43.0
2025-07-26 05:34:50.672000,44.0
2025-07-26 05:34:50.872000,43.0
2025-07-26 05:34:51.072000,44.0
2025-07-26 05:34:51.272000,44.0
2025-07-26 05:34:51.472000,45.0
2025-07-26 05:34:51.672000,45.0
2025-07-26 05:34:51.872000,45.0
2025-07-26 05:34:52.072000,45.0
2025-07-26 05:34:52.272000,44.0
2025-07-26 05:34:52.472000,43.0
2025-07-26 05:34:52.672000,44.0
2025-07-26 05:34:52.872000,44.0
2025-07-26 05:34:53.072000,43.0
2025-07-26 05:34:53.272000,43.0
2025-07-26 05:34:53.472000,45.0
2025-07-26 05:34:53.672000,44.0
2025-07-26 05:34:53.872000,43.0
2025-07-26 05:34:54.072000,43.0
2025-07-26 05:34:54.272000,44.0
2025-07-26 05:34:54.472000,43.0
2025-07-26 05:34:54.672000,43.0
2025-07-26 05:34:54.872000,44.0
2025-07-26 05:34:55.072000,44.0
2025-07-26 05:34:55.272000,44.0
2025-07-26 05:34:55.472000,43.0
2025-07-26 05:34:55.672000,43.0
2025-07-26 05:34:55.872000,43.0
2025-07-26 05:34:56.072000,43.0
2025-07-26 05:34:56.272000,43.0
2025-07-26 05:34:56.472000,44.0
2025-07-26 05:34:56.672000,44.0
2025-07-26 05:34:56.872000,43.0
2025-07-26 05:34:57.072000,45.0
2025-07-26 05:34:57.272000,45.0
2025-07-26 05:34:57.472000,46.0
2025-07-26 05:34:57.672000,45.0
2025-07-26 05:34:57.872000,45.0
2025-07-26 05:34:58.072000,45.0
2025-07-26 05:34:58.272000,44.0
2025-07-26 05:34:58.472000,45.0
2025-07-26 05:34:58.672000,45.0
2025-07-26 05:34:58.872000,45.0
2025-07-26 05:34:59.072000,44.0
2025-07-26 05:34:59.272000,45.0
2025-07-26 05:34:59.472000,44.0
2025-07-26 05:34:59.672000,43.0
2025-07-26 05:34:59.872000,44.0
2025-07-26 05:35:00.072000,44.0
2025-07-26 05:35:00.272000,45.0
2025-07-26 05:35:00.472000,45.0
2025-07-26 05:35:00.672000,44.0
2025-07-26 05:35:00.872000,45.0
2025-07-26 05:35:01.072000,44.0
2025-07-26 05:35:01.272000,44.0
2025-07-26 05:35:01.472000,44.0
2025-07-26 05:35:01.672000,43.0
2025-07-26 05:35:01.872000,44.0
2025-07-26 05:35:02.072000,44.0
2025-07-26 05:35:02.272000,44.0
2025-07-26 05:35:02.472000,45.0
2025-07-26 05:35:02.672000,45.0
2025-07-26 05:35:02.872000,44.0
2025-07-26 05:35:03.072000,44.0
2025-07-26 05:35:03.272000,45.0
2025-07-26 05:35:03.472000,44.0
2025-07-26 05:35:03.672000,44.0
2025-07-26 05:35:03.872000,45.0
2025-07-26 05:35:04.072000,46.0
2025-07-26 05:35:04.272000,44.0
2025-07-26 05:35:04.472000,44.0
2025-07-26 05:35:04.672000,44.0
2025-07-26 05:35:04.872000,44.0
2025-07-26 05:35:05.072000,44.0
2025-07-26 05:35:05.272000,44.0
2025-07-26 05:35:05.472000,43.0
2025-07-26 05:35:05.672000,44.0
2025-07-26 05:35:05.872000,44.0
2025-07-26 05:35:06.072000,45.0
2025-07-26 05:35:06.272000,45.0
2025-07-26 05:35:06.472000,44.0
2025-07-26 05:35:06.672000,45.0
2025-07-26 05:35:06.872000,44.0
2025-07-26 05:35:07.072000,44.0
2025-07-26 05:35:07.272000,43.0
2025-07-26 05:35:07.472000,43.0
2025-07-26 05:35:07.672000,44.0
2025-07-26 05:35:07.872000,43.0
2025-07-26 05:35:08.072000,44.0
2025-07-26 05:35:08.272000,44.0
2025-07-26 05:35:08.472000,44.0
2025-07-26 05:35:08.672000,43.0
2025-07-26 05:35:08.872000,45.0
2025-07-26 05:35:09.072000,43.0
2025-07-26 05:35:09.272000,44.0
2025-07-26 05:35:09.472000,44.0
2025-07-26 05:35:09.672000,45.0
2025-07-26 05:35:09.872000,45.0
2025-07-26 05:35:10.072000,45.0
2025-07-26 05:35:10.272000,46.0
2025-07-26 05:35:10.472000,45.0
2025-07-26 05:35:10.672000,45.0
2025-07-26 05:35:10.872000,44.0
2025-07-26 05:35:11.072000,45.0
2025-07-26 05:35:11.272000,44.0
2025-07-26 05:35:11.472000,44.0
2025-07-26 05:35:11.672000,43.0
2025-07-26 05:35:11.872000,43.0
2025-07-26 05:35:12.072000,44.0
2025-07-26 05:35:12.272000,44.0
2025-07-26 05:35:12.472000,44.0
2025-07-26 05:35:12.672000,44.0
2025-07-26 05:35:12.872000,45.0
2025-07-26 05:35:13.072000,44.0
2025-07-26 05:35:13.272000,44.0
2025-07-26 05:35:13.472000,46.0
2025-07-26 05:35:13.672000,47.0
2025-07-26 05:35:13.872000,48.0
2025-07-26 05:35:14.072000,46.0
2025-07-26 05:35:14.272000,45.0
2025-07-26 05:35:14.472000,45.0
2025-07-26 05:35:14.672000,44.0
2025-07-26 05:35:14.872000,43.0
2025-07-26 05:35:15.072000,43.0
2025-07-26 05:35:15.272000,44.0
2025-07-26 05:35:15.472000,45.0
2025-07-26 05:35:15.672000,44.0
2025-07-26 05:35:15.872000,44.0
2025-07-26 05:35:16.072000,43.0
2025-07-26 05:35:16.272000,44.0
2025-07-26 05:35:16.472000,44.0
2025-07-26 05:35:16.672000,44.0
2025-07-26 05:35:16.872000,44.0
2025-07-26 05:35:17.072000,45.0
2025-07-26 05:35:17.272000,44.0
2025-07-26 05:35:17.472000,44.0
2025-07-26 05:35:17.672000,44.0
2025-07-26 05:35:17.872000,44.0
2025-07-26 05:35:18.072000,43.0
2025-07-26 05:35:18.272000,43.0
2025-07-26 05:35:18.472000,44.0
2025-07-26 05:35:18.672000,42.0
2025-07-26 05:35:18.872000,43.0
2025-07-26 05:35:19.072000,42.0
2025-07-26 05:35:19.272000,43.0
2025-07-26 05:35:19.472000,42.0
2025-07-26 05:35:19.672000,41.0
2025-07-26 05:35:19.872000,43.0
2025-07-26 05:35:20.072000,44.0
2025-07-26 05:35:20.272000,45.0
2025-07-26 05:35:20.472000,44.0
2025-07-26 05:35:20.672000,42.0
2025-07-26 05:35:20.872000,44.0
2025-07-26 05:35:21.072000,43.0
2025-07-26 05:35:21.272000,45.0
2025-07-26 05:35:21.472000,45.0
2025-07-26 05:35:21.672000,45.0
2025-07-26 05:35:21.872000,45.0
2025-07-26 05:35:22.072000,44.0
2025-07-26 05:35:22.272000,44.0
2025-07-26 05:35:22.472000,43.0
2025-07-26 05:35:22.672000,44.0
2025-07-26 05:35:22.872000,45.0
2025-07-26 05:35:23.072000,44.0
2025-07-26 05:35:23.272000,43.0
2025-07-26 05:35:23.472000,44.0
2025-07-26 05:35:23.672000,43.0
2025-07-26 05:35:23.872000,43.0
2025-07-26 05:35:24.072000,44.0
2025-07-26 05:35:24.272000,44.0
2025-07-26 05:35:24.472000,43.0
2025-07-26 05:35:24.672000,44.0
2025-07-26 05:35:24.872000,44.0
2025-07-26 05:35:25.072000,44.0
2025-07-26 05:35:25.272000,45.0
2025-07-26 05:35:25.472000,45.0
2025-07-26 05:35:25.672000,46.0
2025-07-26 05:35:25.872000,44.0
2025-07-26 05:35:26.072000,45.0
2025-07-26 05:35:26.272000,45.0
2025-07-26 05:35:26.472000,46.0
2025-07-26 05:35:26.672000,46.0
2025-07-26 05:35:26.872000,44.0
2025-07-26 05:35:27.072000,44.0
2025-07-26 05:35:27.272000,44.0
2025-07-26 05:35:27.472000,42.0
2025-07-26 05:35:27.672000,44.0
2025-07-26 05:35:27.872000,42.0
2025-07-26 05:35:28.072000,43.0
2025-07-26 05:35:28.272000,42.0
2025-07-26 05:35:28.472000,42.0
2025-07-26 05:35:28.672000,43.0
2025-07-26 05:35:28.872000,43.0
2025-07-26 05:35:29.072000,42.0
2025-07-26 05:35:29.272000,43.0
2025-07-26 05:35:29.472000,43.0
2025-07-26 05:35:29.672000,44.0
2025-07-26 05:35:29.872000,42.0
2025-07-26 05:35:30.072000,44.0
2025-07-26 05:35:30.272000,45.0
2025-07-26 05:35:30.472000,44.0
2025-07-26 05:35:30.672000,42.0
2025-07-26 05:35:30.872000,43.0
2025-07-26 05:35:31.072000,42.0
2025-07-26 05:35:31.272000,43.0
2025-07-26 05:35:31.472000,43.0
2025-07-26 05:35:31.672000,44.0
2025-07-26 05:35:31.872000,44.0
2025-07-26 05:35:32.072000,45.0
2025-07-26 05:35:32.272000,44.0
2025-07-26 05:35:32.472000,45.0
2025-07-26 05:35:32.672000,45.0
2025-07-26 05:35:32.872000,46.0
2025-07-26 05:35:33.072000,46.0
2025-07-26 05:35:33.272000,45.0
2025-07-26 05:35:33.472000,45.0
2025-07-26 05:35:33.672000,44.0
2025-07-26 05:35:33.872000,44.0
2025-07-26 05:35:34.072000,43.0
2025-07-26 05:35:34.272000,43.0
2025-07-26 05:35:34.472000,43.0
2025-07-26 05:35:34.672000,43.0
2025-07-26 05:35:34.872000,42.0
2025-07-26 05:35:35.072000,44.0
2025-07-26 05:35:35.272000,41.0
2025-07-26 05:35:35.472000,42.0
2025-07-26 05:35:35.672000,43.0
2025-07-26 05:35:35.872000,44.0
2025-07-26 05:35:36.072000,43.0
2025-07-26 05:35:36.272000,44.0
2025-07-26 05:35:36.472000,43.0
2025-07-26 05:35:36.672000,43.0
2025-07-26 05:35:36.872000,44.0
2025-07-26 05:35:37.072000,44.0
2025-07-26 05:35:37.272000,44.0
2025-07-26 05:35:37.472000,43.0
2025-07-26 05:35:37.672000,43.0
2025-07-26 05:35:37.872000,44.0
2025-07-26 05:35:38.072000,44.0
2025-07-26 05:35:38.272000,43.0
2025-07-26 05:35:38.472000,43.0
2025-07-26 05:35:38.672000,44.0
2025-07-26 05:35:38.872000,44.0
2025-07-26 05:35:39.072000,44.0
2025-07-26 05:35:39.272000,45.0
2025-07-26 05:35:39.472000,44.0
2025-07-26 05:35:39.672000,44.0
2025-07-26 05:35:39.872000,44.0
2025-07-26 05:35:40.072000,43.0
2025-07-26 05:35:40.272000,43.0
2025-07-26 05:35:40.472000,43.0
2025-07-26 05:35:40.672000,44.0
2025-07-26 05:35:40.872000,45.0
2025-07-26 05:35:41.072000,45.0
2025-07-26 05:35:41.272000,44.0
2025-07-26 05:35:41.472000,43.0
2025-07-26 05:35:41.672000,44.0
2025-07-26 05:35:41.872000,44.0
2025-07-26 05:35:42.072000,43.0
2025-07-26 05:35:42.272000,42.0
2025-07-26 05:35:42.472000,41.0
2025-07-26 05:35:42.672000,45.0
2025-07-26 05:35:42.872000,44.0
2025-07-26 05:35:43.072000,44.0
2025-07-26 05:35:43.272000,45.0
2025-07-26 05:35:43.472000,44.0
2025-07-26 05:35:43.672000,45.0
2025-07-26 05:35:43.872000,45.0
2025-07-26 05:35:44.072000,46.0
2025-07-26 05:35:44.272000,44.0
2025-07-26 05:35:44.472000,45.0
2025-07-26 05:35:44.672000,44.0
2025-07-26 05:35:44.872000,45.0
2025-07-26 05:35:45.072000,44.0
2025-07-26 05:35:45.272000,45.0
2025-07-26 05:35:45.472000,44.0
2025-07-26 05:35:45.672000,44.0
2025-07-26 05:35:45.872000,42.0
2025-07-26 05:35:46.072000,44.0
2025-07-26 05:35:46.272000,43.0
2025-07-26 05:35:46.472000,44.0
2025-07-26 05:35:46.672000,46.0
2025-07-26 05:35:46.872000,44.0
2025-07-26 05:35:47.072000,44.0
2025-07-26 05:35:47.272000,44.0
2025-07-26 05:35:47.472000,44.0
2025-07-26 05:35:47.672000,43.0
2025-07-26 05:35:47.872000,44.0
2025-07-26 05:35:48.072000,44.0
2025-07-26 05:35:48.272000,42.0
2025-07-26 05:35:48.472000,43.0
2025-07-26 05:35:48.672000,44.0
2025-07-26 05:35:48.872000,42.0
2025-07-26 05:35:49.072000,44.0
2025-07-26 05:35:49.272000,43.0
2025-07-26 05:35:49.472000,43.0
2025-07-26 05:35:49.672000,43.0
2025-07-26 05:35:49.872000,44.0
2025-07-26 05:35:50.072000,43.0
2025-07-26 05:35:50.272000,44.0
2025-07-26 05:35:50.472000,43.0
2025-07-26 05:35:50.672000,44.0
2025-07-26 05:35:50.872000,44.0
2025-07-26 05:35:51.072000,45.0
2025-07-26 05:35:51.272000,44.0
2025-07-26 05:35:51.472000,44.0
2025-07-26 05:35:51.672000,44.0
2025-07-26 05:35:51.872000,44.0
2025-07-26 05:35:52.072000,44.0
2025-07-26 05:35:52.272000,44.0
2025-07-26 05:35:52.472000,44.0
2025-07-26 05:35:52.672000,42.0
2025-07-26 05:35:52.872000,44.0
2025-07-26 05:35:53.072000,43.0
2025-07-26 05:35:53.272000,44.0
2025-07-26 05:35:53.472000,45.0
2025-07-26 05:35:53.672000,46.0
2025-07-26 05:35:53.872000,45.0
2025-07-26 05:35:54.072000,45.0
2025-07-26 05:35:54.272000,44.0
2025-07-26 05:35:54.472000,45.0
2025-07-26 05:35:54.672000,46.0
2025-07-26 05:35:54.872000,45.0
2025-07-26 05:35:55.072000,45.0
2025-07-26 05:35:55.272000,45.0
2025-07-26 05:35:55.472000,43.0
2025-07-26 05:35:55.672000,44.0
2025-07-26 05:35:55.872000,44.0
2025-07-26 05:35:56.072000,43.0
2025-07-26 05:35:56.272000,43.0
2025-07-26 05:35:56.472000,43.0
2025-07-26 05:35:56.672000,42.0
2025-07-26 05:35:56.872000,43.0
2025-07-26 05:35:57.072000,45.0
2025-07-26 05:35:57.272000,44.0
2025-07-26 05:35:57.472000,44.0
2025-07-26 05:35:57.672000,43.0
2025-07-26 05:35:57.872000,44.0
2025-07-26 05:35:58.072000,44.0
2025-07-26 05:35:58.272000,43.0
2025-07-26 05:35:58.472000,43.0
2025-07-26 05:35:58.672000,44.0
2025-07-26 05:35:58.872000,43.0
2025-07-26 05:35:59.072000,45.0
2025-07-26 05:35:59.272000,44.0
2025-07-26 05:35:59.472000,43.0
2025-07-26 05:35:59.672000,44.0
2025-07-26 05:35:59.872000,43.0
2025-07-26 05:36:00.072000,44.0
2025-07-26 05:36:00.272000,44.0
2025-07-26 05:36:00.472000,44.0
2025-07-26 05:36:00.672000,43.0
2025-07-26 05:36:00.872000,44.0
2025-07-26 05:36:01.072000,43.0
2025-07-26 05:36:01.272000,44.0
2025-07-26 05:36:01.472000,42.0
2025-07-26 05:36:01.672000,43.0
2025-07-26 05:36:01.872000,43.0
2025-07-26 05:36:02.072000,43.0
2025-07-26 05:36:02.272000,43.0
2025-07-26 05:36:02.472000,45.0
2025-07-26 05:36:02.672000,44.0
2025-07-26 05:36:02.872000,46.0
2025-07-26 05:36:03.072000,45.0
2025-07-26 05:36:03.272000,46.0
2025-07-26 05:36:03.472000,45.0
2025-07-26 05:36:03.672000,45.0
